date,time,value
2024-03-08,23:23:58,195
2024-03-08,23:23:59,209
2024-03-08,23:24:00,206
2024-03-08,23:24:00,200
2024-03-08,23:24:01,206
2024-03-08,23:24:01,198
2024-03-08,23:24:02,209
2024-03-08,23:24:02,208
2024-03-08,23:24:03,215
2024-03-08,23:24:03,214
2024-03-08,23:24:04,211
2024-03-08,23:24:04,209
2024-03-08,23:24:05,207
2024-03-08,23:24:05,208
2024-03-08,23:24:06,206
2024-03-08,23:24:06,222
2024-03-08,23:24:07,202
2024-03-08,23:24:08,196
2024-03-08,23:24:08,192
2024-03-08,23:24:09,194
2024-03-08,23:24:10,196
2024-03-08,23:24:10,195
2024-03-08,23:24:11,219
2024-03-08,23:24:11,226
2024-03-08,23:24:12,225
2024-03-08,23:24:12,223
2024-03-08,23:24:13,225
2024-03-08,23:24:13,226
2024-03-08,23:24:14,202
2024-03-08,23:24:14,204
2024-03-08,23:24:15,206
2024-03-08,23:24:15,204
2024-03-08,23:24:16,199
2024-03-08,23:24:16,218
2024-03-08,23:24:17,186
2024-03-08,23:24:18,176
2024-03-08,23:24:19,178
2024-03-08,23:24:19,177
2024-03-08,23:24:20,182
2024-03-08,23:24:20,184
2024-03-08,23:24:21,227
2024-03-08,23:24:21,226
2024-03-08,23:24:23,182
2024-03-08,23:24:23,167
2024-03-08,23:24:24,164
2024-03-08,23:24:24,162
2024-03-08,23:24:25,161
2024-03-08,23:24:26,132
2024-03-08,23:24:27,139
2024-03-08,23:24:27,144
2024-03-08,23:24:28,148
2024-03-08,23:24:28,149
2024-03-08,23:24:30,132
2024-03-08,23:24:30,152
2024-03-08,23:24:31,167
2024-03-08,23:24:31,170
2024-03-08,23:24:32,171
2024-03-08,23:24:33,202
2024-03-08,23:24:33,218
2024-03-08,23:24:34,225
2024-03-08,23:24:34,227
2024-03-08,23:24:35,218
2024-03-08,23:24:35,217
2024-03-08,23:24:36,215
2024-03-08,23:24:36,224
2024-03-08,23:24:37,214
2024-03-08,23:24:37,218
2024-03-08,23:24:39,194
2024-03-08,23:24:39,186
2024-03-08,23:24:40,181
2024-03-08,23:24:40,188
2024-03-08,23:24:41,191
2024-03-08,23:24:42,202
2024-03-08,23:24:42,209
2024-03-08,23:24:43,202
2024-03-08,23:24:44,204
2024-03-08,23:24:44,215
2024-03-08,23:24:45,217
2024-03-08,23:24:46,173
2024-03-08,23:24:47,158
2024-03-08,23:24:47,154
2024-03-08,23:24:48,148
2024-03-08,23:24:48,150
2024-03-08,23:24:49,156
2024-03-08,23:24:49,191
2024-03-08,23:24:50,218
2024-03-08,23:24:51,230
2024-03-08,23:24:51,227
2024-03-08,23:24:52,224
2024-03-08,23:24:52,223
2024-03-08,23:24:53,224
2024-03-08,23:24:53,227
2024-03-08,23:24:54,221
2024-03-08,23:24:54,218
2024-03-08,23:24:56,171
2024-03-08,23:24:56,155
2024-03-08,23:24:57,151
2024-03-08,23:24:57,150
2024-03-08,23:24:58,154
2024-03-08,23:24:59,150
2024-03-08,23:24:59,182
2024-03-08,23:25:00,207
2024-03-08,23:25:00,204
2024-03-08,23:25:01,205
2024-03-08,23:25:01,209
2024-03-08,23:25:02,219
2024-03-08,23:25:03,224
2024-03-08,23:25:03,227
2024-03-08,23:25:04,229
2024-03-08,23:25:05,224
2024-03-08,23:25:05,218
2024-03-08,23:25:06,217
2024-03-09,18:32:53,217

